2025-11-07 19:48:59 | DEBUG    | src.core.path_optimizer:_simulate_path_profit:597 |   Before: 102368.16444801 USDT
2025-11-07 19:48:59 | DEBUG    | src.core.path_optimizer:_simulate_path_profit:598 |   Price: 29.46272144
2025-11-07 19:48:59 | DEBUG    | src.core.path_optimizer:_simulate_path_profit:599 |   Fee: 0.1000%
2025-11-07 19:48:59 | DEBUG    | src.core.path_optimizer:_simulate_path_profit:606 |   After price: 3016044.71358527
2025-11-07 19:48:59 | DEBUG    | src.core.path_optimizer:_simulate_path_profit:609 |   After fee: 3013028.66887168 CHZ
2025-11-07 19:48:59 | DEBUG    | src.core.path_optimizer:_simulate_path_profit:596 | 
Step 3: CHZ → BTC
2025-11-07 19:48:59 | DEBUG    | src.core.path_optimizer:_simulate_path_profit:597 |   Before: 3013028.66887168 CHZ
2025-11-07 19:48:59 | DEBUG    | src.core.path_optimizer:_simulate_path_profit:598 |   Price: 0.00000033
2025-11-07 19:48:59 | DEBUG    | src.core.path_optimizer:_simulate_path_profit:599 |   Fee: 0.1000%
2025-11-07 19:48:59 | DEBUG    | src.core.path_optimizer:_simulate_path_profit:606 |   After price: 0.99510969
2025-11-07 19:48:59 | DEBUG    | src.core.path_optimizer:_simulate_path_profit:609 |   After fee: 0.99411458 BTC
2025-11-07 19:48:59 | DEBUG    | src.core.path_optimizer:_simulate_path_profit:613 | 
=== Final result ===
2025-11-07 19:48:59 | DEBUG    | src.core.path_optimizer:_simulate_path_profit:614 | Final amount: 0.99411458
2025-11-07 19:48:59 | DEBUG    | src.core.path_optimizer:_simulate_path_profit:615 | Profit: -0.5885%
2025-11-07 19:48:59 | INFO     | src.core.path_optimizer:_solve_pulp:554 | 📊 Simulated profit: -0.5885%
2025-11-07 19:48:59 | DEBUG    | src.core.path_optimizer:_solve_pulp:566 | ⏭️  Profit -0.59% below threshold 1.5%
2025-11-07 19:48:59 | DEBUG    | src.core.arbitrage_engine:_scan_enhanced_mode_async:120 | No paths found by PathOptimizer
2025-11-07 19:48:59 | INFO     | __main__:_main_loop_async:149 | No opportunities found
2025-11-07 19:49:04 | INFO     | __main__:_main_loop_async:143 | ━━━ Scan #2 ━━━
2025-11-07 19:49:04 | DEBUG    | src.core.arbitrage_engine:_scan_enhanced_mode_async:108 | 🔍 Enhanced mode: PathOpt → OrderbookCheck → AmountOpt
2025-11-07 19:49:05 | DEBUG    | src.exchanges:get_balances:150 | Fetched balance from bybit: 0 currencies
2025-11-07 19:49:05 | DEBUG    | src.exchanges:get_balances:150 | Fetched balance from kucoin: 0 currencies
2025-11-07 19:49:06 | INFO     | src.core.path_optimizer:_solve_pulp:546 | 🔍 LP found path: BTC → USDT → CHZ → BTC
